path,guid,integrity,category,candidateCount
Assets/gamedata/excels/teamavatar/21496.csv.meta,388b5bd2a238bb94d8227593de01076f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21497.csv.meta,51d001741a9c55f468b25f7c950f4d61,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21498.csv.meta,2717e57be0d232d42954c0976859f754,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21499.csv.meta,dada94ed6f9f39f4b8df9408b99b2679,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21500.csv.meta,c0b3a065085cf1e4e96c062a8adbb912,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21501.csv.meta,0c5ee6bc5dcb377449774a69dec85526,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21502.csv.meta,10a7dcc4772926d409e1d8a16e247b86,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21503.csv.meta,c33427dbee4c1bb44af4d2559e5cd0a5,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21504.csv.meta,c483e20912a52bb48bd791cadca38160,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21505.csv.meta,88b993198b1e49d40aad68799eb95f11,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21506.csv.meta,be153addcf9545848ab20f49208f930c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21507.csv.meta,98d609b46c74ac349b5b15f1b2ebf438,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21508.csv.meta,1a68dc72d46e04546bef8aff4ff1d8ea,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21509.csv.meta,abf7d9e4ec800af41a63201ef6b53ec7,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21510.csv.meta,aa1d29abfb00bc1479d28e4c8b3aa76c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21511.csv.meta,32e69902936808c4aaad7310415d43cf,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21512.csv.meta,f7b07d05ff908dd43bf4de2e8ccc544f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21513.csv.meta,5d2ad7daf2123d741a0831f1f9bf99b8,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21514.csv.meta,fe18cdbeac610f24ebab31c04342a96f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21515.csv.meta,07eee419c640c1148b82d257cad4ac42,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21516.csv.meta,a90f0953dab990541a72b334dfbe2d24,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21517.csv.meta,738a6fa383b5ba74dbf212254fd8e7e3,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21518.csv.meta,b0b674c40af3a0b4cb63755fc540c2de,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21520.csv.meta,67171eba5a6a01c44ac404306817d220,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21521.csv.meta,bd3bb5dcf750769419386325fc0eaae5,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21522.csv.meta,335dcc8fea6264948bb893d7981f2099,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21523.csv.meta,2fcba366a0a06dd49a013aecae8fe496,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21525.csv.meta,447daea011545a8468d7eba39b9494b0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21526.csv.meta,20cd1a8c231ce744c82ed8c3c5086b7c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21527.csv.meta,bd6a7d0e3e257b7478d0faaacec353ce,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21529.csv.meta,374a7a666487f8647a23930f0200aaaf,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21530.csv.meta,c4199e04c893f2a48ab68a4ff19f1486,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21531.csv.meta,3c386b571dd6d2845ac3905c1c196936,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21532.csv.meta,c74bf5985f2f8fa4996c6491b70957fd,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21533.csv.meta,5bcb7105f78b9cd41bcfefaa0821293d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21534.csv.meta,aa727493eca1d324a844a961ea6a5e63,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21535.csv.meta,fad870b564ec5e743bfdcd2b06c0856c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21536.csv.meta,3adaa4bfaa3bdde459e4fad02553b6ab,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21537.csv.meta,7785e4768f6677542837d68feb68c716,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21538.csv.meta,f50e495024c1aaf44bad4d797c73cc74,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21539.csv.meta,33bf52d6527c909408c9c933ea7d21da,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21540.csv.meta,9f0c9f4f33f55b94293fd3de5cc2da22,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21541.csv.meta,816e5b920db6ef541941b70e80cd1e92,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21542.csv.meta,adeb077ad9690aa48bdd63a7e4e2f61b,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21543.csv.meta,1ff58fceee5e40c4390c257a33a28c62,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21544.csv.meta,9bc2ca934578d764298f45470aba850a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21545.csv.meta,a647774d55b289d4582735b3befc8206,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21546.csv.meta,44e74acbfebf48a40ae97ca3303915c1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21547.csv.meta,685acf78584fb3741be482d5c834cb5a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21548.csv.meta,13a521c0944177d43b602c5556604aa1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21549.csv.meta,464fd4d8e2e6c824fb45347c4051220b,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21550.csv.meta,c788a521035a0804383f8a28399e4a55,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21551.csv.meta,7a7ca9edd804a6541be1d8bb78dcffab,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21552.csv.meta,4593fdf845a077140b8c3ab501fabfcc,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21553.csv.meta,c8fbbe45c309575438feab1b3a0634cd,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21554.csv.meta,419be014c8b772546b6b0dcea028eee0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21555.csv.meta,3cb7cd6d34ad0f04492e9b009f527347,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21556.csv.meta,58283408c8274cb4bade9974833cd587,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21557.csv.meta,37e3df94e51cb63429e5e195aa4fc537,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21558.csv.meta,b76ed0d4c3dda1c41bd19e1556c581ea,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21559.csv.meta,32c6595e57e322e4cb54194717e19283,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21560.csv.meta,dcbbe92335e0cab4f83016d61c2a361d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21561.csv.meta,843e0b24fda46db4188051dfb910f54e,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21562.csv.meta,576d1cacd786a12439e93013eda7a30d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21563.csv.meta,f2f01edcb3d29ea40a3aa20c7b7b2e72,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21564.csv.meta,63027c263b0c00b408b089f9c118a357,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21565.csv.meta,20fbf8c5d62f4a44db32a7a827d1e700,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21566.csv.meta,8b3150d50e250884eaf18bbc2c713c6d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21567.csv.meta,011d94068b1882d43a3fbfcbdf940fcb,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21568.csv.meta,eea1b9e44a5d3cc4f9a8157aa214fe05,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21569.csv.meta,13d78ab56e185814d867e4a707694f81,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21570.csv.meta,5ef92f490f382f2498412e64cbca37c3,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21571.csv.meta,3f58e4a8640bd124db0dfb758465cb0f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21572.csv.meta,c25b2384d4d9bfe429487042d32efee9,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21573.csv.meta,771933212197c8c4ea696b095b397d0a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21574.csv.meta,01b1512775edaf34c84e22a6d31fae53,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21575.csv.meta,69c4a28c0fa2ac541b34681ff540f63a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21576.csv.meta,ddcbd06bac43b8c429b28eec9df29cf9,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21577.csv.meta,3f7293e4ea0820348833c0633d09fde1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21578.csv.meta,566f2231fea066c4980f3fb713891864,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21579.csv.meta,25cb356146cf597408b1166a5f7aed9b,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21580.csv.meta,c14ee34e082844b42ba128b4deb4435f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21581.csv.meta,dccd40fb699e1034ca914bfa00262904,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21582.csv.meta,35554dbb959c23c4e9be93cf4f3faeef,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21583.csv.meta,f34514daca1b5bd429f44504972cefd1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21584.csv.meta,bafcb79fbbc2db044911831ebb418139,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21585.csv.meta,562a8e5c914eb5f4da5807403e62ebd1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21586.csv.meta,f6ca6c86970cc514d9dc715edf2c5422,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21587.csv.meta,29f495e39f6962345908281c99074a1d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21588.csv.meta,5db1cc9e70a7c3341b1fa763969077e3,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21589.csv.meta,64fd90e2cd3ad154b935bf02bed778e0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21590.csv.meta,5589fab0ceaec4040b6aec9b67fa5d4e,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21591.csv.meta,36bc746132880a74183ce519bf8321a8,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21592.csv.meta,7441266b738fd36468863984f977ebe8,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21593.csv.meta,e97571e83f849f64a9a7d6e2dea62adc,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21595.csv.meta,6e95208ff02226d4ea04b3a14d1890d1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21596.csv.meta,7b1687b3dbfa16047a86f0331fa2b4b6,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21597.csv.meta,20bb2ff940c4c134aa606949ac442e8a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21598.csv.meta,5eeda2e11dc890f4589107b0bb7bff12,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21599.csv.meta,c30418e365fa5ae47aedb4a4f2e42484,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21600.csv.meta,b02010b76ad9d014abe35bb1ece66c78,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21601.csv.meta,d3e994c503ab9ce498fa9eac2b0a0adb,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21603.csv.meta,7c0db71de77475f44ab269f43aca871e,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21604.csv.meta,cbc2c9cc71b9da74e8e88c0e3d5ae290,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21605.csv.meta,bc5920b70ee271d48a1e66a5eb5118c0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21606.csv.meta,2042972b928c34d4ab1a519ef0bf7ff1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21607.csv.meta,6a0a2e0c9fd9a5440b906deb874d9524,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21608.csv.meta,dc98bd3c29cb56946996c57c9a504157,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21609.csv.meta,d902d185e735ea841bb72b858540885e,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21610.csv.meta,ca09d9b2716bed344b3010605335e1bf,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21611.csv.meta,5bc45bb61a9136e4e93a41c52a685560,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21612.csv.meta,70cd4950ac945074bb4ab240b91cdb63,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21613.csv.meta,9a1dfd9d6ddd30740a12ab0e2bcc3703,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21614.csv.meta,2301340a003801749b6cf81aa883a97e,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21615.csv.meta,952e040debd23d645b175f6fe6d9be4b,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21616.csv.meta,b48f66ba9221c974aaef4779c9876a85,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21617.csv.meta,a4115c20f884c534b9ba808c4cd52e00,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21618.csv.meta,1c831d95d0de51b449b4e0a7b24ddafc,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21619.csv.meta,67d4cda3e7e5086438c42f83abefe4dc,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21620.csv.meta,e93a393de84db284588b154b2afe6ef8,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21621.csv.meta,c4cf0e2edec2c4d498decddf66b68301,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21622.csv.meta,19a74294ecd72564ea3ea8057a1e961d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21624.csv.meta,6a03efdda8082904eb3c3949c56b91cc,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21625.csv.meta,681481dfbb06a894584d77c961adce36,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21626.csv.meta,ca3022a55b78fd543ae55150f61ef82a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21627.csv.meta,b8dfadfa6e3bf61459316151fb09b17a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21628.csv.meta,35ae17b45c28bc749b07f53a994e9612,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21629.csv.meta,1a155e02154138743a6b0deb48fd303b,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21630.csv.meta,7de93629e147e774aaceb55bd96cb745,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21631.csv.meta,8c0150a2edecb9440af9d2522d86ae27,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21632.csv.meta,65b300ddc5eb28945937af06a5efd8b0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21633.csv.meta,13d874909fff5b644b007f1aa693d8a4,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21634.csv.meta,e4a311be7c8baa74db9780f5da111cdd,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21635.csv.meta,3f56b581f85c3ad42aad87bada0f5470,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21636.csv.meta,ddd9bb0b8643b1d439ecf835bd844b3a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21637.csv.meta,8356cdaf12371db4c99258911c9d486a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21638.csv.meta,baffecbb59388084ca5e65bdd57e0309,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21639.csv.meta,2ef15b2810413624391c6ce09bce9fc0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21640.csv.meta,18fa6f4c7149d43488c8e7a6738c816f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21641.csv.meta,a7b423204ad369f408d7156d1316ffab,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21642.csv.meta,8e35351efdd44c743bac37a975f0389d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21644.csv.meta,262b6a373039d80408e9d35d35edd1e4,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21646.csv.meta,a8287fc3cd1cb5642bc210ef09051cce,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21647.csv.meta,54baee04fde2c3749b18404e53f1e4c8,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21649.csv.meta,f4373c62c99b73c46a25b2c5459e6af4,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21650.csv.meta,1bb257506fdbc8b4fb74f3f94eac913a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21651.csv.meta,a725a4a9c026c314ebdc3aba5fdf819c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21652.csv.meta,2912294cc8f8dcf4e89e2adf070158b6,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21653.csv.meta,ec961ef134f48c74c9acfffd4f8c9b15,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21654.csv.meta,100a1625ce4c5074cb74320883f2801c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21655.csv.meta,a0b81aa4f03a3274b99308b15aba4099,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21656.csv.meta,6aaca797f62041d489f4d7a4deebf5b0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21657.csv.meta,3ffb7241d6bee4d4caa23c850e25620a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21658.csv.meta,8f369e799a26d4549b3f88f9e3ee8541,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21659.csv.meta,b4c0028f019f1624fa52f0ddb74e5e64,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21660.csv.meta,215bcf8ee145e2f41a4806fa1ad7da63,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21661.csv.meta,0ab710198935c7c409845ab461fc15a7,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21662.csv.meta,92e4c83ec26b41a419f4138e7d5ce15f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21663.csv.meta,e214f5b2b8641654e8f5160b0908aded,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21664.csv.meta,bbebc200ab317364db7a3c534cb02bd3,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21665.csv.meta,5c69b40cd1e7f784081bfcc890fdd436,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21666.csv.meta,ad75a66ec6420e740be8d73342352a97,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21667.csv.meta,849ccf7507839dc46be2acc239b516fb,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21668.csv.meta,beebb96fdf693514d8329b2916decc86,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21669.csv.meta,9caa77857b8256347ab1e57fb48a710a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21670.csv.meta,30ed13dc43f3ec24c8281d89eb31e1c3,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21671.csv.meta,ab5c1ef488f2c9147be20c098c3b5366,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21672.csv.meta,559eeb7af697f424da6983475652795f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21673.csv.meta,f85fcb85063c9854cb804e709d615b86,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21674.csv.meta,9bb07962b8aac4a40b40999cd7bbdfa5,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21675.csv.meta,ec096f231e1c9f4449a07e9eda900a9a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21676.csv.meta,5a9fff88837f80a47a572c85515e06b1,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21677.csv.meta,59a266624cac8244683ba01aeccc5132,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21678.csv.meta,9e5e54bd83f0b3d40855630f6b666cd4,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21679.csv.meta,31b40433392356046b23906b3eb7bd48,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21680.csv.meta,d072800cb2c5ee0478d2f3de335acf2c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21681.csv.meta,6fd20e06861e0d344bce5564fd3ffd50,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21682.csv.meta,3f100acff033c2e429a8bde03effe08e,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21683.csv.meta,0aecb9b47f821634f90af15b6619f4f5,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21684.csv.meta,f9e50bf6454be3a4ea9a1bc751591e98,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21685.csv.meta,d5c4241ff29cca24b85652ff0fbf3e5c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21686.csv.meta,75c0a48d3da32dd4481b9edaffc41803,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21687.csv.meta,84f767b2a8205c54c8833029f32a9cc7,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21688.csv.meta,f6a6a1cd07f7baf4b834510d29bf25f9,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21689.csv.meta,469988899ceeac040b2f2409e5c3cd1d,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21690.csv.meta,f2fbdbbcdda3fb940b95a44f0c09dfd5,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21691.csv.meta,1f390a1bf94625949a9d81170b1adcad,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21692.csv.meta,36bcbba38237df24c865415aa87c6704,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21693.csv.meta,a0070e06317d1834fa085cd50efca20f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21694.csv.meta,47f372bff9d4ee04383bdea4e8023fbe,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21695.csv.meta,d5484bebd5ac20247b77cab414667263,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21696.csv.meta,f484d5720dcba5d4eb691f095cbdefe7,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21697.csv.meta,8ce2723d9b8645b4786521cbaea54a7c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21698.csv.meta,c5a252a1c8d25cb47aafae572762ee94,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21699.csv.meta,4e7a84d406efc3441abee6ffc8f46a49,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21700.csv.meta,0cd07b5f9ff7beb4ea47906df96fcada,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21701.csv.meta,b687b9ca050273247acea6b44b7c817e,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21702.csv.meta,0d0212ba481674643b3254e9c7f55c81,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21703.csv.meta,0fd271cddb798d04db69039c79bc7c71,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21704.csv.meta,4782ab65127dedc4fbc807bbc8563212,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21705.csv.meta,ba7b286ab2e6f204c8ff703aa7cb8afc,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21706.csv.meta,62ad32453f3bf6b408d75e49ca41e48b,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21707.csv.meta,5f50140c9c58c6f43aa8aa6bcef4fc27,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21708.csv.meta,4724c169a132c774c9ee35a9dcfe47a8,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21709.csv.meta,dfbcfb197b668004b8daa1e1bcc5a902,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21711.csv.meta,841f8dbc8a18afc4fab583c55a273f49,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21712.csv.meta,d47f6715ba09b3847a48f9401702d2a2,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21713.csv.meta,cf3b22be9cb6bf64189a49449b062b09,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21714.csv.meta,74d021eb44c785942a48fdc50233031c,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21715.csv.meta,1c35820a206aa3449981344f3b5377cd,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21716.csv.meta,a6af8da2302d4b942a9e8cfe4d5df173,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21717.csv.meta,b6710c8ec30f17a4a81d638e79103354,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21718.csv.meta,dcaa88535c8ece942a1b36bd3018735a,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21719.csv.meta,57346cd04ff2bbf419a6cac182ba4be8,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21720.csv.meta,b698260dc9180244c8185549ec3b32d4,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21721.csv.meta,150ccdf9491c118438ef12c5bf7e2ecf,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21722.csv.meta,af6ca9d4af807b641a50e6045430f0e0,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21723.csv.meta,f191f3c49ce06384081db15e0821e63f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21724.csv.meta,7223e5c17fdf4734aa072aef61942b38,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21725.csv.meta,a9ab430bc157a0642b3a84cea2b0307f,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21726.csv.meta,df64153e7b1a9bd42ac38b61fdda0a01,unchanged,apk-container-path,1
Assets/gamedata/excels/teamavatar/21727.csv.meta,c3d344b84493dc348818e1080a3bef83,unchanged,apk-container-path,1
